#Network|Station|Location|Channel|Latitude|Longitude|Elevation|Depth|Azimuth|Dip|SensorDescription|Scale|ScaleFreq|ScaleUnits|SampleRate|StartTime|EndTime
Z3|A026A||HHZ|46.933176|14.551554|800.0|0.0|0.0|-90.0|GFZ:Z32015:Trillium-240/g=1200|1200000000.0|1.0|M/S|100.0|2016-03-22T00:00:00|2018-04-25T15:20:00
Z3|A026A|00|HHE|46.933264|14.551274|868.0|0.0|90.0|0.0|Trillium Horizon,120s,1200 V/m/s-Centaur,gain 1|477413000.0|1.0|M/S|100.0|2018-04-25T17:20:00|2022-03-29T13:44:29.13
Z3|A026A|00|HHN|46.933264|14.551274|868.0|0.0|0.0|0.0|Trillium Horizon,120s,1200 V/m/s-Centaur,gain 1|477413000.0|1.0|M/S|100.0|2018-04-25T17:20:00|2022-03-29T13:44:29.13
Z3|A026A|00|HHZ|46.933264|14.551274|868.0|0.0|0.0|-90.0|Trillium Horizon,120s,1200 V/m/s-Centaur,gain 1|477413000.0|1.0|M/S|100.0|2018-04-25T17:20:00|2022-03-29T13:44:29.13
Z3|A027A||HHE|46.8159|14.00737|1217.0|0.0|90.0|0.0|GFZ:Z32015:Trillium-240/g=1200|12000000000.0|1.0|M/S|100.0|2015-09-07T00:00:00|2016-03-19T00:00:00
Z3|A027A||HHE|46.8159|14.00737|1217.0|0.0|90.0|0.0|GFZ:Z32015:Trillium-240/g=1200|1200000000.0|1.0|M/S|100.0|2016-03-19T00:00:00|2018-04-24T09:37:00
Z3|A027A||HHN|46.8159|14.00737|1217.0|0.0|0.0|0.0|GFZ:Z32015:Trillium-240/g=1200|12000000000.0|1.0|M/S|100.0|2015-09-07T00:00:00|2016-03-19T00:00:00
Z3|A027A||HHN|46.8159|14.00737|1217.0|0.0|0.0|0.0|GFZ:Z32015:Trillium-240/g=1200|1200000000.0|1.0|M/S|100.0|2016-03-19T00:00:00|2018-04-24T09:37:00
Z3|A027A||HHZ|46.8159|14.00737|1217.0|0.0|0.0|-90.0|GFZ:Z32015:Trillium-240/g=1200|12000000000.0|1.0|M/S|100.0|2015-09-07T00:00:00|2016-03-19T00:00:00
Z3|A027A||HHZ|46.8159|14.00737|1217.0|0.0|0.0|-90.0|GFZ:Z32015:Trillium-240/g=1200|1200000000.0|1.0|M/S|100.0|2016-03-19T00:00:00|2018-04-24T09:37:00
Z3|A027A|00|HHE|46.815741|14.007304|1234.0|0.0|90.0|0.0|Trillium Horizon,120s,1200 V/m/s-Centaur,gain 1|477413000.0|1.0|M/S|100.0|2018-04-24T13:00:00|2022-03-29T13:44:35.59
Z3|A027A|00|HHN|46.815741|14.007304|1234.0|0.0|0.0|0.0|Trillium Horizon,120s,1200 V/m/s-Centaur,gain 1|477413000.0|1.0|M/S|100.0|2018-04-24T13:00:00|2022-03-29T13:44:35.59
Z3|A027A|00|HHZ|46.815741|14.007304|1234.0|0.0|0.0|-90.0|Trillium Horizon,120s,1200 V/m/s-Centaur,gain 1|477413000.0|1.0|M/S|100.0|2018-04-24T13:00:00|2022-03-29T13:44:35.59
Z3|A028A||HHE|47.10295|13.99576|1105.0|0.0|90.0|0.0|GFZ:Z32015:Trillium-240/g=1200|12000000000.0|1.0|M/S|100.0|2015-09-07T00:00:00|2016-03-19T00:00:00
Z3|A028A||HHE|47.10295|13.99576|1105.0|0.0|90.0|0.0|GFZ:Z32015:Trillium-240/g=1200|1200000000.0|1.0|M/S|100.0|2016-03-19T00:00:00|2018-04-23T13:01:00
Z3|A028A||HHN|47.10295|13.99576|1105.0|0.0|0.0|0.0|GFZ:Z32015:Trillium-240/g=1200|12000000000.0|1.0|M/S|100.0|2015-09-07T00:00:00|2016-03-19T00:00:00
Z3|A028A||HHN|47.10295|13.99576|1105.0|0.0|0.0|0.0|GFZ:Z32015:Trillium-240/g=1200|1200000000.0|1.0|M/S|100.0|2016-03-19T00:00:00|2018-04-23T13:01:00
Z3|A028A||HHZ|47.10295|13.99576|1105.0|0.0|0.0|-90.0|GFZ:Z32015:Trillium-240/g=1200|12000000000.0|1.0|M/S|100.0|2015-09-07T00:00:00|2016-03-19T00:00:00
Z3|A028A||HHZ|47.10295|13.99576|1105.0|0.0|0.0|-90.0|GFZ:Z32015:Trillium-240/g=1200|1200000000.0|1.0|M/S|100.0|2016-03-19T00:00:00|2018-04-23T13:01:00
Z3|A028B|01|HHE|47.094808|13.949906|1378.0|0.0|90.0|0.0|1Trillium Horizon,120s,1200 V/m/s-Centaur,gain 1|477413000.0|1.0|M/S|100.0|2018-04-23T16:20:00|2022-03-29T13:44:47.89
Z3|A028B|01|HHN|47.094808|13.949906|1378.0|0.0|0.0|0.0|1Trillium Horizon,120s,1200 V/m/s-Centaur,gain 1|477413000.0|1.0|M/S|100.0|2018-04-23T16:20:00|2022-03-29T13:44:47.89
Z3|A028B|01|HHZ|47.094808|13.949906|1378.0|0.0|0.0|-90.0|1Trillium Horizon,120s,1200 V/m/s-Centaur,gain 1|477413000.0|1.0|M/S|100.0|2018-04-23T16:20:00|2022-03-29T13:44:47.89
Z3|A029A||HHE|47.43007|13.76105|992.0|0.0|90.0|0.0|GFZ:Z32015:Trillium-240/g=1200|12000000000.0|1.0|M/S|100.0|2015-09-07T00:00:00|2016-03-19T00:00:00
Z3|A029A||HHE|47.43007|13.76105|992.0|0.0|90.0|0.0|GFZ:Z32015:Trillium-240/g=1200|1200000000.0|1.0|M/S|100.0|2016-03-19T00:00:00|2018-04-23T08:48:00
Z3|A029A||HHN|47.43007|13.76105|992.0|0.0|0.0|0.0|GFZ:Z32015:Trillium-240/g=1200|12000000000.0|1.0|M/S|100.0|2015-09-07T00:00:00|2016-03-19T00:00:00
Z3|A029A||HHN|47.43007|13.76105|992.0|0.0|0.0|0.0|GFZ:Z32015:Trillium-240/g=1200|1200000000.0|1.0|M/S|100.0|2016-03-19T00:00:00|2018-04-23T08:48:00
Z3|A029A||HHZ|47.43007|13.76105|992.0|0.0|0.0|-90.0|GFZ:Z32015:Trillium-240/g=1200|12000000000.0|1.0|M/S|100.0|2015-09-07T00:00:00|2016-03-19T00:00:00
Z3|A029A||HHZ|47.43007|13.76105|992.0|0.0|0.0|-90.0|GFZ:Z32015:Trillium-240/g=1200|1200000000.0|1.0|M/S|100.0|2016-03-19T00:00:00|2018-04-23T08:48:00
Z3|A029A|00|HHE|47.430144|13.761081|1053.0|0.0|90.0|0.0|Trillium Horizon,120s,1200 V/m/s-Centaur,gain 1|477413000.0|1.0|M/S|100.0|2018-04-23T11:30:00|2022-03-29T13:44:50.45
Z3|A029A|00|HHN|47.430144|13.761081|1053.0|0.0|0.0|0.0|Trillium Horizon,120s,1200 V/m/s-Centaur,gain 1|477413000.0|1.0|M/S|100.0|2018-04-23T11:30:00|2022-03-29T13:44:50.45
Z3|A029A|00|HHZ|47.430144|13.761081|1053.0|0.0|0.0|-90.0|Trillium Horizon,120s,1200 V/m/s-Centaur,gain 1|477413000.0|1.0|M/S|100.0|2018-04-23T11:30:00|2022-03-29T13:44:50.45
Z3|A030A|00|HHE|47.8277|13.5612|640.0|0.0|90.0|0.0|Trillium Compact, 120 s, 754 V/m/s-RT130, gain 1,|474411000.0|0.05|M/S|100.0|2015-11-12T10:00:00|2018-05-24T09:00:00
Z3|A030A|00|HHE|47.82783|13.561024|704.0|0.0|90.0|0.0|Trillium Horizon,120s,1200 V/m/s-Centaur,gain 1|477413000.0|1.0|M/S|100.0|2018-05-24T10:05:00|2022-03-29T13:44:54.48
Z3|A030A|00|HHN|47.8277|13.5612|640.0|0.0|0.0|0.0|Trillium Compact, 120 s, 754 V/m/s-RT130, gain 1,|474411000.0|0.05|M/S|100.0|2015-11-12T10:00:00|2018-05-24T09:00:00
Z3|A030A|00|HHN|47.82783|13.561024|704.0|0.0|0.0|0.0|Trillium Horizon,120s,1200 V/m/s-Centaur,gain 1|477413000.0|1.0|M/S|100.0|2018-05-24T10:05:00|2022-03-29T13:44:54.48
Z3|A030A|00|HHZ|47.8277|13.5612|640.0|0.0|0.0|-90.0|Trillium Compact, 120 s, 754 V/m/s-RT130, gain 1,|474411000.0|0.05|M/S|100.0|2015-11-12T10:00:00|2018-05-24T09:00:00
Z3|A030A|00|HHZ|47.82783|13.561024|704.0|0.0|0.0|-90.0|Trillium Horizon,120s,1200 V/m/s-Centaur,gain 1|477413000.0|1.0|M/S|100.0|2018-05-24T10:05:00|2022-03-29T13:44:54.48
Z3|A031A||HHE|48.42719|13.49746|366.0|0.0|90.0|0.0|GFZ:Z32015:Trillium-240/g=1200|12000000000.0|1.0|M/S|100.0|2015-09-07T00:00:00|2016-03-22T00:00:00
Z3|A031A||HHE|48.42719|13.49746|366.0|0.0|90.0|0.0|GFZ:Z32015:Trillium-240/g=1200|1200000000.0|1.0|M/S|100.0|2016-03-22T00:00:00|2018-04-19T08:20:00
Z3|A031A||HHN|48.42719|13.49746|366.0|0.0|0.0|0.0|GFZ:Z32015:Trillium-240/g=1200|12000000000.0|1.0|M/S|100.0|2015-09-07T00:00:00|2016-03-22T00:00:00
Z3|A031A||HHN|48.42719|13.49746|366.0|0.0|0.0|0.0|GFZ:Z32015:Trillium-240/g=1200|1200000000.0|1.0|M/S|100.0|2016-03-22T00:00:00|2018-04-19T08:20:00
Z3|A031A||HHZ|48.42719|13.49746|366.0|0.0|0.0|-90.0|GFZ:Z32015:Trillium-240/g=1200|12000000000.0|1.0|M/S|100.0|2015-09-07T00:00:00|2016-03-22T00:00:00
Z3|A031A||HHZ|48.42719|13.49746|366.0|0.0|0.0|-90.0|GFZ:Z32015:Trillium-240/g=1200|1200000000.0|1.0|M/S|100.0|2016-03-22T00:00:00|2018-04-19T08:20:00
Z3|A031A|00|HHE|48.427019|13.497524|401.0|0.0|90.0|0.0|Trillium Horizon,120s,1200 V/m/s-Centaur,gain 1|477413000.0|1.0|M/S|100.0|2018-04-19T11:40:00|2022-03-29T13:45:05.38
Z3|A031A|00|HHN|48.427019|13.497524|401.0|0.0|0.0|0.0|Trillium Horizon,120s,1200 V/m/s-Centaur,gain 1|477413000.0|1.0|M/S|100.0|2018-04-19T11:40:00|2022-03-29T13:45:05.38
Z3|A031A|00|HHZ|48.427019|13.497524|401.0|0.0|0.0|-90.0|Trillium Horizon,120s,1200 V/m/s-Centaur,gain 1|477413000.0|1.0|M/S|100.0|2018-04-19T11:40:00|2022-03-29T13:45:05.38
Z3|A032A|00|HHE|48.12299|13.30632|608.0|0.0|90.0|0.0|Trillium Compact, 120 s, 754 V/m/s-RT130S, gain 1,|276725000.0|0.05|M/S|100.0|2015-12-03T11:00:00|2018-05-24T13:30:00
Z3|A032A|00|HHE|48.122971|13.306443|688.0|0.0|90.0|0.0|Trillium Horizon,120s,1200 V/m/s-Centaur,gain 1|477413000.0|1.0|M/S|100.0|2018-05-24T14:32:00|2022-03-29T13:45:08.54
Z3|A032A|00|HHN|48.12299|13.30632|608.0|0.0|0.0|0.0|Trillium Compact, 120 s, 754 V/m/s-RT130S, gain 1,|276725000.0|0.05|M/S|100.0|2015-12-03T11:00:00|2018-05-24T13:30:00
Z3|A032A|00|HHN|48.122971|13.306443|688.0|0.0|0.0|0.0|Trillium Horizon,120s,1200 V/m/s-Centaur,gain 1|477413000.0|1.0|M/S|100.0|2018-05-24T14:32:00|2022-03-29T13:45:08.54
Z3|A032A|00|HHZ|48.12299|13.30632|608.0|0.0|0.0|-90.0|Trillium Compact, 120 s, 754 V/m/s-RT130S, gain 1,|276725000.0|0.05|M/S|100.0|2015-12-03T11:00:00|2018-05-24T13:30:00
Z3|A032A|00|HHZ|48.122971|13.306443|688.0|0.0|0.0|-90.0|Trillium Horizon,120s,1200 V/m/s-Centaur,gain 1|477413000.0|1.0|M/S|100.0|2018-05-24T14:32:00|2022-03-29T13:45:08.54
Z3|A033A|00|HHE|47.479741|13.125997|827.0|0.0|90.0|0.0|Trillium Compact, 120 s, 754 V/m/s-RT130S, gain 1,|276725000.0|0.05|M/S|100.0|2015-08-27T10:00:00|2018-05-05T09:30:00
Z3|A033A|00|HHE|47.479792|13.125995|870.0|0.0|90.0|0.0|Trillium Horizon,120s,1200 V/m/s-Centaur,gain 1|477413000.0|1.0|M/S|100.0|2018-05-05T10:18:00|2022-03-29T13:45:19.68
Z3|A033A|00|HHN|47.479741|13.125997|827.0|0.0|0.0|0.0|Trillium Compact, 120 s, 754 V/m/s-RT130S, gain 1,|276725000.0|0.05|M/S|100.0|2015-08-27T10:00:00|2018-05-05T09:30:00
Z3|A033A|00|HHN|47.479792|13.125995|870.0|0.0|0.0|0.0|Trillium Horizon,120s,1200 V/m/s-Centaur,gain 1|477413000.0|1.0|M/S|100.0|2018-05-05T10:18:00|2022-03-29T13:45:19.68
Z3|A033A|00|HHZ|47.479741|13.125997|827.0|0.0|0.0|-90.0|Trillium Compact, 120 s, 754 V/m/s-RT130S, gain 1,|276725000.0|0.05|M/S|100.0|2015-08-27T10:00:00|2018-05-05T09:30:00
Z3|A033A|00|HHZ|47.479792|13.125995|870.0|0.0|0.0|-90.0|Trillium Horizon,120s,1200 V/m/s-Centaur,gain 1|477413000.0|1.0|M/S|100.0|2018-05-05T10:18:00|2022-03-29T13:45:19.68
Z3|A034A||HHE|46.90914|13.07875|1050.0|0.0|90.0|0.0|GFZ:Z32015:Trillium-240/g=1200|12000000000.0|1.0|M/S|100.0|2015-09-07T00:00:00|2016-03-19T00:00:00
Z3|A034A||HHE|46.90914|13.07875|1050.0|0.0|90.0|0.0|GFZ:Z32015:Trillium-240/g=1200|1200000000.0|1.0|M/S|100.0|2016-03-19T00:00:00|2016-05-20T00:00:00
Z3|A034A||HHE|46.91133|13.07792|952.0|0.0|90.0|0.0|GFZ:Z32015:Trillium-240/g=1200|1200000000.0|1.0|M/S|100.0|2016-05-21T00:00:00|2018-04-25T08:49:00
Z3|A034A||HHN|46.90914|13.07875|1050.0|0.0|0.0|0.0|GFZ:Z32015:Trillium-240/g=1200|12000000000.0|1.0|M/S|100.0|2015-09-07T00:00:00|2016-03-19T00:00:00
Z3|A034A||HHN|46.90914|13.07875|1050.0|0.0|0.0|0.0|GFZ:Z32015:Trillium-240/g=1200|1200000000.0|1.0|M/S|100.0|2016-03-19T00:00:00|2016-05-20T00:00:00
Z3|A034A||HHN|46.91133|13.07792|952.0|0.0|0.0|0.0|GFZ:Z32015:Trillium-240/g=1200|1200000000.0|1.0|M/S|100.0|2016-05-21T00:00:00|2018-04-25T08:49:00
Z3|A034A||HHZ|46.90914|13.07875|1050.0|0.0|0.0|-90.0|GFZ:Z32015:Trillium-240/g=1200|12000000000.0|1.0|M/S|100.0|2015-09-07T00:00:00|2016-03-19T00:00:00
Z3|A034A||HHZ|46.90914|13.07875|1050.0|0.0|0.0|-90.0|GFZ:Z32015:Trillium-240/g=1200|1200000000.0|1.0|M/S|100.0|2016-03-19T00:00:00|2016-05-20T00:00:00
Z3|A034A||HHZ|46.91133|13.07792|952.0|0.0|0.0|-90.0|GFZ:Z32015:Trillium-240/g=1200|1200000000.0|1.0|M/S|100.0|2016-05-21T00:00:00|2018-04-25T08:49:00
Z3|A034A|00|HHE|46.911289|13.078006|1013.0|0.0|90.0|0.0|Trillium Horizon,120s,1200 V/m/s-Centaur,gain 1|477413000.0|1.0|M/S|100.0|2018-04-25T11:40:00|2022-03-29T13:45:28.48
Z3|A034A|00|HHN|46.911289|13.078006|1013.0|0.0|0.0|0.0|Trillium Horizon,120s,1200 V/m/s-Centaur,gain 1|477413000.0|1.0|M/S|100.0|2018-04-25T11:40:00|2022-03-29T13:45:28.48
Z3|A034A|00|HHZ|46.911289|13.078006|1013.0|0.0|0.0|-90.0|Trillium Horizon,120s,1200 V/m/s-Centaur,gain 1|477413000.0|1.0|M/S|100.0|2018-04-25T11:40:00|2022-03-29T13:45:28.48
Z3|A035A|00|HHE|47.1968|12.720905|1652.0|0.0|90.0|0.0|Trillium Compact, 120 s, 754 V/m/s-RT130, gain 1,|474411000.0|0.05|M/S|100.0|2015-10-15T00:00:00|2018-06-13T09:00:00
Z3|A035A|00|HHE|47.1968|12.720905|1652.0|0.0|90.0|0.0|Trillium Horizon,120s,1200 V/m/s-Centaur,gain 1|477413000.0|1.0|M/S|100.0|2018-06-13T11:00:00|2018-10-11T14:19:00
Z3|A035A|00|HHN|47.1968|12.720905|1652.0|0.0|0.0|0.0|Trillium Compact, 120 s, 754 V/m/s-RT130, gain 1,|474411000.0|0.05|M/S|100.0|2015-10-15T00:00:00|2018-06-13T09:00:00
Z3|A035A|00|HHN|47.1968|12.720905|1652.0|0.0|0.0|0.0|Trillium Horizon,120s,1200 V/m/s-Centaur,gain 1|477413000.0|1.0|M/S|100.0|2018-06-13T11:00:00|2018-10-11T14:19:00
Z3|A035A|00|HHZ|47.1968|12.720905|1652.0|0.0|0.0|-90.0|Trillium Compact, 120 s, 754 V/m/s-RT130, gain 1,|474411000.0|0.05|M/S|100.0|2015-10-15T00:00:00|2018-06-13T09:00:00
Z3|A035A|00|HHZ|47.1968|12.720905|1652.0|0.0|0.0|-90.0|Trillium Horizon,120s,1200 V/m/s-Centaur,gain 1|477413000.0|1.0|M/S|100.0|2018-06-13T11:00:00|2018-10-11T14:19:00
Z3|A035B|00|HHE|47.160486|12.64199|2060.0|0.0|90.0|0.0|Trillium Horizon,120s,1200 V/m/s-Centaur,gain 1|477413000.0|1.0|M/S|100.0|2018-10-11T10:41:00|2022-03-29T13:45:34.55
Z3|A035B|00|HHN|47.160486|12.64199|2060.0|0.0|0.0|0.0|Trillium Horizon,120s,1200 V/m/s-Centaur,gain 1|477413000.0|1.0|M/S|100.0|2018-10-11T10:41:00|2022-03-29T13:45:34.55
Z3|A035B|00|HHZ|47.160486|12.64199|2060.0|0.0|0.0|-90.0|Trillium Horizon,120s,1200 V/m/s-Centaur,gain 1|477413000.0|1.0|M/S|100.0|2018-10-11T10:41:00|2022-03-29T13:45:34.55
Z3|A036A|00|HHE|47.378903|12.308427|1020.0|0.0|94.1|0.0|Trillium Compact, 120 s, 754 V/m/s-RT130S, gain 1,|276725000.0|0.05|M/S|100.0|2015-12-09T12:00:00|2018-06-28T13:00:00
Z3|A036A|00|HHE|47.37898|12.30854|1084.0|0.0|90.0|0.0|Trillium Horizon,120s,1200 V/m/s-Centaur,gain 1|477413000.0|1.0|M/S|100.0|2018-06-28T13:53:00|2022-03-29T13:45:44.25
Z3|A036A|00|HHN|47.378903|12.308427|1020.0|0.0|4.1|0.0|Trillium Compact, 120 s, 754 V/m/s-RT130S, gain 1,|276725000.0|0.05|M/S|100.0|2015-12-09T12:00:00|2018-06-28T13:00:00
Z3|A036A|00|HHN|47.37898|12.30854|1084.0|0.0|0.0|0.0|Trillium Horizon,120s,1200 V/m/s-Centaur,gain 1|477413000.0|1.0|M/S|100.0|2018-06-28T13:53:00|2022-03-29T13:45:44.25
Z3|A036A|00|HHZ|47.378903|12.308427|1020.0|0.0|0.0|-90.0|Trillium Compact, 120 s, 754 V/m/s-RT130S, gain 1,|276725000.0|0.05|M/S|100.0|2015-12-09T12:00:00|2018-06-28T13:00:00
Z3|A036A|00|HHZ|47.37898|12.30854|1084.0|0.0|0.0|-90.0|Trillium Horizon,120s,1200 V/m/s-Centaur,gain 1|477413000.0|1.0|M/S|100.0|2018-06-28T13:53:00|2022-03-29T13:45:44.25
Z3|A037A|00|HHE|47.070347|10.264323|2020.0|0.0|100.4|0.0|broadband seismometer|474575619.4|1.0|M/S|100.0|2015-10-29T00:00:00|2018-07-18T09:00:00
Z3|A037A|00|HHE|47.070347|10.264323|2020.0|0.0|90.0|0.0|broadband seismometer|480999524.7|1.0|M/S|100.0|2018-07-18T10:40:00|2022-12-31T00:00:00
Z3|A037A|00|HHN|47.070347|10.264323|2020.0|0.0|10.4|0.0|broadband seismometer|474575619.4|1.0|M/S|100.0|2015-10-29T00:00:00|2018-07-18T09:00:00
Z3|A037A|00|HHN|47.070347|10.264323|2020.0|0.0|0.0|0.0|broadband seismometer|480999524.7|1.0|M/S|100.0|2018-07-18T10:40:00|2022-12-31T00:00:00
Z3|A037A|00|HHZ|47.070347|10.264323|2020.0|0.0|0.0|-90.0|broadband seismometer|474575619.4|1.0|M/S|100.0|2015-10-29T00:00:00|2018-07-18T09:00:00
Z3|A037A|00|HHZ|47.070347|10.264323|2020.0|0.0|0.0|-90.0|broadband seismometer|480999524.7|1.0|M/S|100.0|2018-07-18T10:40:00|2022-12-31T00:00:00
Z3|A038A|00|HHE|47.4642|11.9188|578.0|0.0|86.8|0.0|CMG-3T, 120 s, 6000 V/m/s-DM-24 Mk2 Differential,|1666990000.0|0.05|M/S|100.0|2016-01-20T15:00:00|2018-03-08T08:30:00
Z3|A038A|00|HHE|47.464234|11.918863|644.0|0.0|90.0|0.0|Trillium Horizon,120s,1200 V/m/s-Centaur,gain 1|477413000.0|1.0|M/S|100.0|2018-03-08T12:00:00|2022-05-05T09:47:15.12
Z3|A038A|00|HHN|47.4642|11.9188|578.0|0.0|356.8|0.0|CMG-3T, 120 s, 6000 V/m/s-DM-24 Mk2 Differential,|1666990000.0|0.05|M/S|100.0|2016-01-20T15:00:00|2018-03-08T08:30:00
Z3|A038A|00|HHN|47.464234|11.918863|644.0|0.0|0.0|0.0|Trillium Horizon,120s,1200 V/m/s-Centaur,gain 1|477413000.0|1.0|M/S|100.0|2018-03-08T12:00:00|2022-05-05T09:47:15.12
Z3|A038A|00|HHZ|47.4642|11.9188|578.0|0.0|0.0|-90.0|CMG-3T, 120 s, 6000 V/m/s-DM-24 Mk2 Differential,|1666990000.0|0.05|M/S|100.0|2016-01-20T15:00:00|2018-03-08T08:30:00
Z3|A038A|00|HHZ|47.464234|11.918863|644.0|0.0|0.0|-90.0|Trillium Horizon,120s,1200 V/m/s-Centaur,gain 1|477413000.0|1.0|M/S|100.0|2018-03-08T12:00:00|2022-05-05T09:47:15.12
Z3|A100A||HHE|48.452999|8.926085|508.0|0.0|77.2|0.0|STS-2, 120 s, 1500 V/m/s, generation 3 electronics|596860000.0|0.05|M/S|100.0|2015-11-16T15:34:39|2018-08-15T12:04:00
Z3|A100A||HHN|48.452999|8.926085|508.0|0.0|347.2|0.0|STS-2, 120 s, 1500 V/m/s, generation 3 electronics|596860000.0|0.05|M/S|100.0|2015-11-16T15:34:39|2018-08-15T12:04:00
Z3|A100A||HHZ|48.452999|8.926085|508.0|0.0|0.0|-90.0|STS-2, 120 s, 1500 V/m/s, generation 3 electronics|596860000.0|0.05|M/S|100.0|2015-11-16T15:34:39|2018-08-15T12:04:00
Z3|A100A||LHE|48.452999|8.926085|508.0|0.0|77.2|0.0|STS-2, 120 s, 1500 V/m/s, generation 3 electronics|596860000.0|0.05|M/S|1.0|2015-11-16T15:34:39|2018-08-15T12:04:00
Z3|A100A||LHN|48.452999|8.926085|508.0|0.0|347.2|0.0|STS-2, 120 s, 1500 V/m/s, generation 3 electronics|596860000.0|0.05|M/S|1.0|2015-11-16T15:34:39|2018-08-15T12:04:00
Z3|A100A||LHZ|48.452999|8.926085|508.0|0.0|0.0|-90.0|STS-2, 120 s, 1500 V/m/s, generation 3 electronics|596860000.0|0.05|M/S|1.0|2015-11-16T15:34:39|2018-08-15T12:04:00
Z3|A100A|00|HHE|48.453014|8.926009|558.0|0.0|90.0|0.0|Trillium Horizon,120s,1200 V/m/s-Centaur,gain 1|477413000.0|1.0|M/S|100.0|2018-08-16T14:00:00|2022-12-31T00:00:00
Z3|A100A|00|HHN|48.453014|8.926009|558.0|0.0|0.0|0.0|Trillium Horizon,120s,1200 V/m/s-Centaur,gain 1|477413000.0|1.0|M/S|100.0|2018-08-16T14:00:00|2022-12-31T00:00:00
Z3|A100A|00|HHZ|48.453014|8.926009|558.0|0.0|0.0|-90.0|Trillium Horizon,120s,1200 V/m/s-Centaur,gain 1|477413000.0|1.0|M/S|100.0|2018-08-16T14:00:00|2022-12-31T00:00:00
Z3|A101A||HHE|48.118225|8.550189|741.0|0.0|90.0|0.0|CMG-3ESP, 120 s, 2000 V/m/s-PR6-24, Very Low gain,|799782000.0|0.05|M/S|100.0|2015-11-13T14:30:00|2016-11-07T09:54:49.37
Z3|A101A||HHN|48.118225|8.550189|741.0|0.0|0.0|0.0|CMG-3ESP, 120 s, 2000 V/m/s-PR6-24, Very Low gain,|799782000.0|0.05|M/S|100.0|2015-11-13T14:30:00|2016-11-07T09:54:49.37
Z3|A101A||HHZ|48.118225|8.550189|741.0|0.0|0.0|-90.0|CMG-3ESP, 120 s, 2000 V/m/s-PR6-24, Very Low gain,|799782000.0|0.05|M/S|100.0|2015-11-13T14:30:00|2016-11-07T09:54:49.37
Z3|A101A||LHE|48.118225|8.550189|741.0|0.0|90.0|0.0|CMG-3ESP, 120 s, 2000 V/m/s-PR6-24, Very Low gain,|799782000.0|0.05|M/S|1.0|2015-11-13T14:30:00|2016-11-07T09:54:49.37
Z3|A101A||LHN|48.118225|8.550189|741.0|0.0|0.0|0.0|CMG-3ESP, 120 s, 2000 V/m/s-PR6-24, Very Low gain,|799782000.0|0.05|M/S|1.0|2015-11-13T14:30:00|2016-11-07T09:54:49.37
Z3|A101A||LHZ|48.118225|8.550189|741.0|0.0|0.0|-90.0|CMG-3ESP, 120 s, 2000 V/m/s-PR6-24, Very Low gain,|799782000.0|0.05|M/S|1.0|2015-11-13T14:30:00|2016-11-07T09:54:49.37
Z3|A101B||HHE|48.118237|8.550189|741.0|0.0|90.0|0.0|Trillium 40, 40 s, 1553 V/m/s-PR6-24, Low (default|1507140000.0|0.05|M/S|100.0|2016-07-04T08:53:43|2018-08-15T10:31:00
Z3|A101B||HHN|48.118237|8.550189|741.0|0.0|0.0|0.0|Trillium 40, 40 s, 1553 V/m/s-PR6-24, Low (default|1507140000.0|0.05|M/S|100.0|2016-07-04T08:53:43|2018-08-15T10:31:00
Z3|A101B||HHZ|48.118237|8.550189|741.0|0.0|0.0|-90.0|Trillium 40, 40 s, 1553 V/m/s-PR6-24, Low (default|1507140000.0|0.05|M/S|100.0|2016-07-04T08:53:43|2018-08-15T10:31:00
Z3|A101B||LHE|48.118237|8.550189|741.0|0.0|90.0|0.0|Trillium 40, 40 s, 1553 V/m/s-PR6-24, Low (default|1507140000.0|0.05|M/S|1.0|2016-07-04T08:53:43|2018-08-15T10:31:00
Z3|A101B||LHN|48.118237|8.550189|741.0|0.0|0.0|0.0|Trillium 40, 40 s, 1553 V/m/s-PR6-24, Low (default|1507140000.0|0.05|M/S|1.0|2016-07-04T08:53:43|2018-08-15T10:31:00
Z3|A101B||LHZ|48.118237|8.550189|741.0|0.0|0.0|-90.0|Trillium 40, 40 s, 1553 V/m/s-PR6-24, Low (default|1507140000.0|0.05|M/S|1.0|2016-07-04T08:53:43|2018-08-15T10:31:00
Z3|A101B|00|HHE|48.118239|8.550236|790.0|0.0|90.0|0.0|Trillium Horizon,120s,1200 V/m/s-Centaur,gain 1|477413000.0|1.0|M/S|100.0|2018-08-16T11:30:00|2022-12-31T00:00:00
Z3|A101B|00|HHN|48.118239|8.550236|790.0|0.0|0.0|0.0|Trillium Horizon,120s,1200 V/m/s-Centaur,gain 1|477413000.0|1.0|M/S|100.0|2018-08-16T11:30:00|2022-12-31T00:00:00
Z3|A101B|00|HHZ|48.118239|8.550236|790.0|0.0|0.0|-90.0|Trillium Horizon,120s,1200 V/m/s-Centaur,gain 1|477413000.0|1.0|M/S|100.0|2018-08-16T11:30:00|2022-12-31T00:00:00
Z3|A102A||HHE|48.140039|9.199346|684.0|0.0|88.1|0.0|STS-2, 120 s, 1500 V/m/s, generation 3 electronics|596860000.0|0.05|M/S|100.0|2015-11-13T10:14:27|2018-08-15T08:17:00
