  Freq              AMPL              PHASE          REAL          IMAG
 0.2740000E+02   0.1006431E+01  -0.1791103E+00   0.1006426E+01  -0.3146164E-02
 0.2760000E+02   0.1006607E+01  -0.1811531E+00   0.1006602E+01  -0.3182604E-02
 0.2780000E+02   0.1006795E+01  -0.1829175E+00   0.1006790E+01  -0.3214199E-02
 0.2800000E+02   0.1006994E+01  -0.1846547E+00   0.1006988E+01  -0.3245366E-02
 0.2820000E+02   0.1007202E+01  -0.1865466E+00   0.1007197E+01  -0.3279295E-02
 0.2840000E+02   0.1007418E+01  -0.1886946E+00   0.1007412E+01  -0.3317766E-02
 0.2860000E+02   0.1007639E+01  -0.1911376E+00   0.1007634E+01  -0.3361459E-02
 0.2880000E+02   0.1007864E+01  -0.1938753E+00   0.1007859E+01  -0.3410367E-02
 0.2900000E+02   0.1008092E+01  -0.1968876E+00   0.1008086E+01  -0.3464138E-02
 0.2920000E+02   0.1008322E+01  -0.2001470E+00   0.1008315E+01  -0.3522287E-02
 0.2940000E+02   0.1008552E+01  -0.2036252E+00   0.1008546E+01  -0.3584316E-02
 0.2960000E+02   0.1008784E+01  -0.2072961E+00   0.1008777E+01  -0.3649772E-02
 0.2980000E+02   0.1009016E+01  -0.2111375E+00   0.1009009E+01  -0.3718261E-02
 0.3000000E+02   0.1009249E+01  -0.2151306E+00   0.1009242E+01  -0.3789455E-02
 0.3020000E+02   0.1009482E+01  -0.2192600E+00   0.1009475E+01  -0.3863086E-02
 0.3040000E+02   0.1009716E+01  -0.2235133E+00   0.1009708E+01  -0.3938936E-02
 0.3060000E+02   0.1009950E+01  -0.2278805E+00   0.1009942E+01  -0.4016830E-02
 0.3080000E+02   0.1010185E+01  -0.2323535E+00   0.1010177E+01  -0.4096627E-02
 0.3100000E+02   0.1010421E+01  -0.2369257E+00   0.1010412E+01  -0.4178214E-02
 0.3120000E+02   0.1010657E+01  -0.2415920E+00   0.1010648E+01  -0.4261501E-02
 0.3140000E+02   0.1010894E+01  -0.2463483E+00   0.1010885E+01  -0.4346416E-02
 0.3160000E+02   0.1011132E+01  -0.2511911E+00   0.1011122E+01  -0.4432901E-02
 0.3180000E+02   0.1011370E+01  -0.2561179E+00   0.1011360E+01  -0.4520912E-02
 0.3200000E+02   0.1011609E+01  -0.2611266E+00   0.1011599E+01  -0.4610413E-02
 0.3220000E+02   0.1011850E+01  -0.2662155E+00   0.1011839E+01  -0.4701377E-02
 0.3240000E+02   0.1012091E+01  -0.2713833E+00   0.1012079E+01  -0.4793781E-02
 0.3260000E+02   0.1012333E+01  -0.2766290E+00   0.1012321E+01  -0.4887611E-02
 0.3280000E+02   0.1012575E+01  -0.2819521E+00   0.1012563E+01  -0.4982855E-02
 0.3300000E+02   0.1012819E+01  -0.2873519E+00   0.1012807E+01  -0.5079507E-02
 0.3320000E+02   0.1013064E+01  -0.2928282E+00   0.1013051E+01  -0.5177562E-02
 0.3340000E+02   0.1013310E+01  -0.2983808E+00   0.1013296E+01  -0.5277019E-02
 0.3360000E+02   0.1013557E+01  -0.3040097E+00   0.1013543E+01  -0.5377879E-02
 0.3380000E+02   0.1013805E+01  -0.3097151E+00   0.1013790E+01  -0.5480146E-02
 0.3400000E+02   0.1014054E+01  -0.3154971E+00   0.1014039E+01  -0.5583825E-02
 0.3420000E+02   0.1014305E+01  -0.3213560E+00   0.1014289E+01  -0.5688922E-02
 0.3440000E+02   0.1014556E+01  -0.3272923E+00   0.1014540E+01  -0.5795447E-02
 0.3460000E+02   0.1014809E+01  -0.3333064E+00   0.1014792E+01  -0.5903408E-02
 0.3480000E+02   0.1015063E+01  -0.3393989E+00   0.1015045E+01  -0.6012818E-02
 0.3500000E+02   0.1015318E+01  -0.3455703E+00   0.1015299E+01  -0.6123688E-02
 0.3520000E+02   0.1015574E+01  -0.3518213E+00   0.1015555E+01  -0.6236032E-02
 0.3540000E+02   0.1015832E+01  -0.3581528E+00   0.1015812E+01  -0.6349866E-02
 0.3560000E+02   0.1016090E+01  -0.3645654E+00   0.1016070E+01  -0.6465204E-02
 0.3580000E+02   0.1016350E+01  -0.3710601E+00   0.1016329E+01  -0.6582063E-02
 0.3600000E+02   0.1016612E+01  -0.3776377E+00   0.1016590E+01  -0.6700462E-02
 0.3620000E+02   0.1016875E+01  -0.3842993E+00   0.1016852E+01  -0.6820420E-02
 0.3640000E+02   0.1017139E+01  -0.3910459E+00   0.1017115E+01  -0.6941956E-02
 0.3660000E+02   0.1017404E+01  -0.3978785E+00   0.1017380E+01  -0.7065093E-02
 0.3680000E+02   0.1017671E+01  -0.4047984E+00   0.1017646E+01  -0.7189852E-02
 0.3700000E+02   0.1017939E+01  -0.4118068E+00   0.1017913E+01  -0.7316258E-02
 0.3720000E+02   0.1018209E+01  -0.4189050E+00   0.1018182E+01  -0.7444336E-02
 0.3740000E+02   0.1018480E+01  -0.4260944E+00   0.1018452E+01  -0.7574111E-02
 0.3760000E+02   0.1018753E+01  -0.4333763E+00   0.1018723E+01  -0.7705612E-02
 0.3780000E+02   0.1019027E+01  -0.4407524E+00   0.1018996E+01  -0.7838867E-02
 0.3800000E+02   0.1019302E+01  -0.4482242E+00   0.1019271E+01  -0.7973907E-02
 0.3820000E+02   0.1019579E+01  -0.4557935E+00   0.1019547E+01  -0.8110765E-02
 0.3840000E+02   0.1019858E+01  -0.4634620E+00   0.1019824E+01  -0.8249475E-02
 0.3860000E+02   0.1020138E+01  -0.4712316E+00   0.1020103E+01  -0.8390071E-02
 0.3880000E+02   0.1020419E+01  -0.4791042E+00   0.1020384E+01  -0.8532593E-02
 0.3900000E+02   0.1020703E+01  -0.4870821E+00   0.1020666E+01  -0.8677079E-02
 0.3920000E+02   0.1020988E+01  -0.4951674E+00   0.1020949E+01  -0.8823572E-02
 0.3940000E+02   0.1021274E+01  -0.5033625E+00   0.1021235E+01  -0.8972116E-02
 0.3960000E+02   0.1021562E+01  -0.5116697E+00   0.1021521E+01  -0.9122757E-02
 0.3980000E+02   0.1021852E+01  -0.5200919E+00   0.1021810E+01  -0.9275546E-02
 0.4000000E+02   0.1022143E+01  -0.5286318E+00   0.1022100E+01  -0.9430535E-02
 0.4020000E+02   0.1022437E+01  -0.5372922E+00   0.1022392E+01  -0.9587778E-02
 0.4040000E+02   0.1022732E+01  -0.5460764E+00   0.1022685E+01  -0.9747335E-02
 0.4060000E+02   0.1023028E+01  -0.5549877E+00   0.1022980E+01  -0.9909269E-02
 0.4080000E+02   0.1023327E+01  -0.5640296E+00   0.1023277E+01  -0.1007365E-01
 0.4100000E+02   0.1023627E+01  -0.5732059E+00   0.1023576E+01  -0.1024053E-01
 0.4120000E+02   0.1023929E+01  -0.5825207E+00   0.1023876E+01  -0.1041001E-01
 0.4140000E+02   0.1024233E+01  -0.5919781E+00   0.1024179E+01  -0.1058216E-01
 0.4160000E+02   0.1024539E+01  -0.6015827E+00   0.1024483E+01  -0.1075705E-01
 0.4180000E+02   0.1024847E+01  -0.6113395E+00   0.1024789E+01  -0.1093479E-01
 0.4200000E+02   0.1025157E+01  -0.6212537E+00   0.1025096E+01  -0.1111548E-01
 0.4220000E+02   0.1025468E+01  -0.6313307E+00   0.1025406E+01  -0.1129920E-01
 0.4240000E+02   0.1025782E+01  -0.6415767E+00   0.1025718E+01  -0.1148608E-01
 0.4260000E+02   0.1026097E+01  -0.6519979E+00   0.1026031E+01  -0.1167623E-01
 0.4280000E+02   0.1026415E+01  -0.6626012E+00   0.1026346E+01  -0.1186978E-01
 0.4300000E+02   0.1026734E+01  -0.6733940E+00   0.1026664E+01  -0.1206687E-01
 0.4320000E+02   0.1027056E+01  -0.6843842E+00   0.1026983E+01  -0.1226764E-01
 0.4340000E+02   0.1027380E+01  -0.6955804E+00   0.1027304E+01  -0.1247225E-01
 0.4360000E+02   0.1027705E+01  -0.7069915E+00   0.1027627E+01  -0.1268087E-01
 0.4380000E+02   0.1028033E+01  -0.7186275E+00   0.1027952E+01  -0.1289368E-01
 0.4400000E+02   0.1028362E+01  -0.7304989E+00   0.1028279E+01  -0.1311087E-01
 0.4420000E+02   0.1028694E+01  -0.7426172E+00   0.1028608E+01  -0.1333265E-01
 0.4440000E+02   0.1029028E+01  -0.7549946E+00   0.1028938E+01  -0.1355925E-01
 0.4460000E+02   0.1029363E+01  -0.7676444E+00   0.1029271E+01  -0.1379092E-01
 0.4480000E+02   0.1029701E+01  -0.7805807E+00   0.1029605E+01  -0.1402790E-01
 0.4500000E+02   0.1030040E+01  -0.7938189E+00   0.1029941E+01  -0.1427049E-01
 0.4520000E+02   0.1030381E+01  -0.8073754E+00   0.1030279E+01  -0.1451899E-01
 0.4540000E+02   0.1030724E+01  -0.8212680E+00   0.1030618E+01  -0.1477371E-01
 0.4560000E+02   0.1031068E+01  -0.8355157E+00   0.1030958E+01  -0.1503501E-01
 0.4580000E+02   0.1031413E+01  -0.8501387E+00   0.1031300E+01  -0.1530326E-01
 0.4600000E+02   0.1031760E+01  -0.8651587E+00   0.1031642E+01  -0.1557885E-01
 0.4620000E+02   0.1032107E+01  -0.8805988E+00   0.1031986E+01  -0.1586219E-01
 0.4640000E+02   0.1032456E+01  -0.8964833E+00   0.1032329E+01  -0.1615375E-01
 0.4660000E+02   0.1032804E+01  -0.9128378E+00   0.1032673E+01  -0.1645396E-01
 0.4680000E+02   0.1033152E+01  -0.9296889E+00   0.1033016E+01  -0.1676333E-01
 0.4700000E+02   0.1033500E+01  -0.9470642E+00   0.1033359E+01  -0.1708234E-01
 0.4720000E+02   0.1033846E+01  -0.9649915E+00   0.1033700E+01  -0.1741150E-01
 0.4740000E+02   0.1034191E+01  -0.9834985E+00   0.1034038E+01  -0.1775131E-01
 0.4760000E+02   0.1034532E+01  -0.1002612E+01   0.1034374E+01  -0.1810223E-01
 0.4780000E+02   0.1034870E+01  -0.1022357E+01   0.1034705E+01  -0.1846472E-01
 0.4800000E+02   0.1035203E+01  -0.1042755E+01   0.1035031E+01  -0.1883915E-01
 0.4820000E+02   0.1035529E+01  -0.1063823E+01   0.1035351E+01  -0.1922579E-01
 0.4840000E+02   0.1035849E+01  -0.1085569E+01   0.1035663E+01  -0.1962479E-01
 0.4860000E+02   0.1036159E+01  -0.1107993E+01   0.1035965E+01  -0.2003611E-01
 0.4880000E+02   0.1036457E+01  -0.1131080E+01   0.1036255E+01  -0.2045946E-01
 0.4900000E+02   0.1036744E+01  -0.1154801E+01   0.1036533E+01  -0.2089424E-01
 0.4920000E+02   0.1037015E+01  -0.1179106E+01   0.1036795E+01  -0.2133951E-01
 0.4940000E+02   0.1037269E+01  -0.1203919E+01   0.1037040E+01  -0.2179386E-01
 0.4960000E+02   0.1037505E+01  -0.1229140E+01   0.1037266E+01  -0.2225542E-01
 0.4980000E+02   0.1037721E+01  -0.1254644E+01   0.1037472E+01  -0.2272184E-01
 0.5000000E+02   0.1037915E+01  -0.1280275E+01   0.1037656E+01  -0.2319030E-01
 0.5020000E+02   0.1038087E+01  -0.1305862E+01   0.1037818E+01  -0.2365762E-01
